Unique ID,Street address,City,State,ZIP
99981,"401 Central Ave., Connersville, IN  47331",,,
99982,"701 W. 3rd St., Connersville, IN  47331",,,
99983,"901 Meyer Ave., Conenrsville, IN  47331",,,
99984,"401 Central Ave., Connersville, IN  47331",,,
99985,"1800 Eastern Ave., Connersville, IN  47331",,,
99986,"1601 Indiana Ave., Connersville, IN  47331",,,
99987,"120 W 25th St., Connersville, IN  47331",,,
99988,"1130 E. Baseline Rd., Connersville, IN  47331",,,
99989,"1380 E. St. Rd. 44, Connersville, IN  47331",,,
99990,"2752 W. St. Rd. 44, Connersville, IN  47331",,,
99991,"217 N Main St, Glenwood, IN  46133",,,
99992,"120 W 25th St., Connersville, IN  47331",,,
99993,"2690 N Park Rd, Connersville, IN  47331",,,
99994,"120 W 25th St., Connersville, IN  47331",,,
99995,"2690 N Park Rd, Connersville, IN  47331",,,
99996,"2900 Park Rd., Connersville, IN  47331",,,
99997,"2928 N 225 W, Connersville, IN  47331",,,
99998,"5495 S. St. Rd. 1, Connersville, IN  47331",,,
99999,"4436 E. Alquina Rd., Connersville, IN  47331",,,
100000,"217 N Main St, Glenwood, IN  46133",,,
100001,"5448 W 715 N, BENTONVILLE, IN  47322",,,
100002,"1380 E. St. Rd. 44, Connersville, IN  47331",,,
100003,"www.floydcountyclerk.org, Facebook: Floyd County Clerk's Office, New Albany, IN  47150",,,
100004,"www.floydcountyclerk.org, Facebook: Floyd County Clerk's Office, New Albany, IN  47150",,,
100005,"www.floydcountyclerk.org, Facebook: Floyd County Clerk's Office, New Albany, IN  47150",,,
100006,"www.floydcountyclerk.org, Facebook: Floyd County Clerk's Office, New Albany, IN  47150",,,
100007,"www.floydcountyclerk.org, Facebook: Floyd County Clerk's Office, New Albany, IN  47150",,,
100008,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100009,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100010,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100011,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100012,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100013,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100014,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100015,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100016,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100017,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100018,"fountaincounty.net/files/Clerk/Vote_Centers.pdf, COVINGTON, IN  47932",,,
100019,"3102 BATH ROAD, BATH, IN  47010",,,
100020,"15025 STONE CHURCH ROAD, PO BOX 376, BROOKVILLE, IN  47012-9729",,,
100021,"900 MILL STREET, BROOKVILLE, IN  47012",,,
100022,"1290 FAIRFIELD AVENUE, BROOKVILLE, IN  47012",,,
100023,"900 MILL STREET, BROOKVILLE, IN  47012",,,
100024,"1290 FAIRFIELD AVENUE, BROOKVILLE, IN  47012",,,
100025,"17440 ST. MARYS ROAD, BATESVILLE, IN  47006",,,
100026,"3102 BATH ROAD, BATH, IN  47010",,,
100027,"11001 Bossert Rd, 11001 Bossert Rd, Brookville, IN  47012",,,
100028,"605 2ND STREET, CEDAR GROVE, IN  47016",,,
100029,"218 N. CLAY STREET, LAUREL, IN  47024",,,
100030,"20146 U.S. HIGHWAY 52, LAUREL, IN  47024",,,
100031,"218 N. CLAY STREET, LAUREL, IN  47024",,,
100032,"1170 STATE ROAD 229, BATESVILLE, IN  47006",,,
100033,"3028 PEARL STREET, OLDENBURG, IN  47036-9744",,,
100034,"22154 MAIN STREET, PO BOX 98, OLDENBURG, IN  47036",,,
100035,"22154 MAIN STREET, PO BOX 98, OLDENBURG, IN  47036",,,
100036,"20146 U.S. HIGHWAY 52, LAUREL, IN  47024",,,
100037,"8014 SPRINGFIELD ROAD (MT. CARMEL), BROOKVILLE, IN  47012",,,
100038,"5138 DEPOT ROAD, NEW TRENTON, IN  47035",,,
100039,"7410 MAIN STREET, LEITERS FORD, IN  46945",,,
100040,"815 E RURAL ST, AKRON, IN  46910",,,
100041,"204 E DUNN ST, FULTON, IN  46931",,,
100042,"6863 N STATE ROAD 25, ROCHESTER (TALMA), IN  46975",,,
100043,"37 E 375 N, ROCHESTER, IN  46975",,,
100044,"320 MAIN ST, Rochester, IN  46975",,,
100045,"125 E 9th St, Rochester, IN  46975",,,
100046,"1009 W 3RD ST, ROCHESTER, IN  46975",,,
100047,"404 N TONER STREET, KEWANNA, IN  46939",,,
100048,"ST RD 17, GRASS CREEK, IN  46935",,,
100049,"5322 S Lincoln St, Somerville, IN  47683",,,
100050,"9724 E 700 S, Mackey, IN  47654",,,
100051,"201 S FIRST ST, FRANCISCO, IN  47649",,,
100052,"1210 W MORTON ST, OAKLAND CITY, IN  47660",,,
100053,"115 S West St, Haubstadt, IN  47639",,,
100054,"103 S MAIN STREET, OWENSVILLE, IN  47665",,,
100055,"200 S First St, Owensville, IN  47665",,,
100056,"225 N Hart St, Princeton, IN  47670",,,
