Unique ID,Street address,City,State,ZIP
89983,"12703 n 50 w, Edinburgh, IN  46124",,,
89984,"9428 Main St, Taylorsville, IN  47280",,,
89985,"9441 W Old Nashville Rd, Columbus, IN  47201",,,
89986,"4391 S 550 W, Columbus, IN  47201",,,
89987,"202 Main St, Hope, IN  47246",,,
89988,"150 Jackson St, Hartsville, IN  47244",,,
89989,"202  Main St, Hope, IN  47246",,,
89990,"12150 S SR 58, Columbus, IN  47201",,,
89991,"8500 SR 58, Columbus, IN  47201",,,
89992,"13000 E 200 S, Columbus, IN  47203",,,
89993,"10203 Legal Tender Rd, Elizabethtown, IN  47232",,,
89994,"750 W 200 S, Columbus, IN  47201",,,
89995,"849 E 450 S, Jonesville, IN  47247",,,
89996,"16270 S 300W, Columbus, IN  47201",,,
89997,"750 W 200 S, Columbus, IN  47201",,,
89998,"23 E First St, Otterbein, IN  47970",,,
89999,"410 S Adeway, Fowler, IN  47944",,,
90000,"1219 E 400 N, Fowler, IN  47944",,,
90001,"307 W North St, Boswell, IN  47921",,,
90002,"307 W North St, Boswell, IN  47921",,,
90003,"406 S Michigan St, Oxfore, IN  47971",,,
90004,"205 S Chestnut St, Earl Park, IN  47942",,,
90005,"23 E First St, Otterbein, IN  47970",,,
90006,"205 S Chestnut St, Earl Park, IN  47942",,,
90007,"1219 E 400 N, Fowler, IN  47944",,,
90008,"205 S Chestnut St, Earl Park, IN  47942",,,
90009,"** CALL(765)348-7217**, BLACKFORD COUNTY, IN  00000",,,
90010,"** CALL(765)348-7217**, BLACKFORD COUNTY, IN  00000",,,
90011,"**CALL (765)-348-7217**, Blackford County, IN  00000",,,
90012,"** CALL(765)348-7217**, BLACKFORD COUNTY, IN  00000",,,
90013,"801 N East St., Lebanon, IN  46052",,,
90014,"1530 Riley Rd., Lebanon, IN  46052",,,
90015,"1004 S. Lebanon St., Lebanon, IN  46052",,,
90016,"Courthouse Square, Lebanon, IN  46052",,,
90017,"1300 E 100 S, Lebanon, IN  46052",,,
90018,"801 N East St, Lebanon, IN  46052",,,
90019,"1530 Riley Rd., Lebanon, IN  46052",,,
90020,"1004 S. Lebanon St., Lebanon, IN  46052",,,
90021,"801 N East St., Lebanon, IN  46052",,,
90022,"1530 Riley Rd., Lebanon, IN  46052",,,
90023,"801 N East St., Lebanon, IN  46052",,,
90024,"Courthouse Square, Lebanon, IN  46052",,,
90025,"1300 E 100 S, Lebanon, IN  46052",,,
90026,"801 N East St., Lebanon, IN  46052",,,
90027,"1300 E 100 S, Lebanon, IN  46052",,,
90028,"1530 Riley Rd, Lebanon, IN  46052",,,
