Unique ID,Street address,City,State,ZIP
159969,105 MILLBURY STREET,,,
159970,393 EAST STATE ST,,,
159971,393 EAST STATE ST,,,
159972,707 MAIN ST,,,
159973,37 STATE ROAD,,,
159974,MAIN ST,,,
159975,37 STATE ROAD,,,
159976,37 STATE ROAD,,,
159977,1 LENOX AVE,,,
159978,1 LENOX AVE,,,
159979,1 LENOX AVE,,,
159980,1 LENOX AVE,,,
159981,1 LENOX AVE,,,
159982,1 LENOX AVE,,,
159983,1 LENOX AVE,,,
159984,1 LENOX AVE,,,
159985,1 LENOX AVE,,,
159986,163 WEST MAIN ST,,,
159987,346 MAIN STREET,,,
159988,346 MAIN STREET,,,
159989,"183 MAIN STREET,GROVELAND,MA",,,
159990,"183 MAIN ST, GROVELAND, MASS.",,,
159991,131 RUSSELL ST,,,
159992,464 PLYMOUTH ST,,,
159993,464 PLYMOUTH ST,,,
159994,325 BAY RD,,,
159995,325 BAY RD,,,
159996,325 BAY RD,,,
159997,625 MAIN STREET,,,
159998,3080 HANCOCK RD (RT.43),,,
159999,287 CEDAR ST,,,
160000,287 CEDAR ST,,,
160001,287 CEDAR ST,,,
160002,287 CEDAR ST,,,
160003,60 SCHOOL STREET,,,
160004,SCHOOL STREET,,,
160005,SCHOOL STREET,,,
160006,531 LOWER RD,,,
160007,14 MASSACHUSETTS AVENUE,,,
160008,100 OAK STREET,,,
160009,100 OAK STREET,,,
160010,100 OAK STREET,,,
160011,100 OAK STREET,,,
160012,59 MAIN ST,,,
160013,685 WASHINGTON STREET,,,
160014,25 WASHINGTON SQ,,,
160015,137 MONUMENT ST,,,
160016,320 SO MAIN ST,,,
160017,WINCHESTER ST,,,
160018,59 MARGIN ST,,,
160019,10 WELCOME ST,,,
160020,SUMMER ST,,,
160021,ASHLAND ST,,,
160022,150 BOARDMAN STREET,,,
160023,100 ELLIOT STREET--TECHNOLOGY CENTER,,,
160024,KENNEDY CIR,,,
160025,WASHINGTON ST,,,
160026,346 BROADWAY,,,
160027,767 BROADWAY,,,
160028,137 MONUMENT ST,,,
160029,256 CONCORD ST,,,
160030,252 CONCORD ST,,,
160031,GREYSTONE AVE,,,
160032,WINCHESTER ST,,,
160033,116 MONTVALE STREET,,,
160034,8 PUDDING HOLLOW ROAD,,,
160035,1 EAST MAIN STREET,,,
160036,17 UNION STREET,,,
160037,17 UNION STREET,,,
160038,17 UNION STREET,,,
