"30260","2535 CALADIUM DRIVE, ATLANTA, GA 30345, , , ","Match","Non_Exact","2535 CALADIUM DR NE, ATLANTA, GA, 30345","-84.27411482921639,33.860003067743946","23361229","R"
"31591","6507 MOON RD, COLUMBUS, GA 31909, , , ","Match","Exact","6507 MOON RD, COLUMBUS, GA, 31909","-84.92415900939324,32.539828198053726","98939556","R"
"31590","2801 BRITT DAVID ROAD, COLUMBUS, GA 31909, , , ","Match","Non_Exact","2801 W BRITT DAVID RD, COLUMBUS, GA, 31909","-84.95033712651582,32.52808397595754","98936600","L"
"30266","1484 IDLEWOOD ROAD, TUCKER, GA 30084, , , ","Match","Exact","1484 IDLEWOOD RD, TUCKER, GA, 30084","-84.22185970358157,33.826780181227775","23386538","L"
"31597","3013 CUSSETA RD, COLUMBUS, GA 31906, , , ","Match","Non_Exact","3013 CUSSETA RD, COLUMBUS, GA, 31903","-84.95032811800195,32.44243782288589","98942158","L"
"30265","480 CLIFTON ST, SE, ATLANTA, GA 30316, , , ","Match","Exact","480 CLIFTON ST SE, ATLANTA, GA, 30316","-84.33204851639852,33.740446974766655","23404242","L"
"31596","500 RIVER KNOLL WAY, COLUMBUS, GA 31904, , , ","Match","Exact","500 RIVER KNOLL WAY, COLUMBUS, GA, 31904","-84.99386256175615,32.53353504491696","98956282","R"
"30268","2059 LAVISTA ROAD, ATLANTA, GA 30329, , , ","Match","Non_Exact","2059 LAVISTA RD NE, ATLANTA, GA, 30329","-84.31914229537153,33.81511224669259","23359948","R"
"31599","2100 SOUTH LUMPKIN ROAD, COLUMBUS, GA 31903, , , ","Match","Exact","2100 S LUMPKIN RD, COLUMBUS, GA, 31903","-84.95280893997779,32.41454176480926","98942428","L"
"30267","724 N INDIAN CREEK DR, CLARKSTON, GA 30021, , , ","Match","Exact","724 N INDIAN CREEK DR, CLARKSTON, GA, 30021","-84.23678635459032,33.79743292670952","649758326","L"
"31598","1775 LEGACY WAY, COLUMBUS, GA 31903, , , ","No_Match"
"30262","1879 COLUMBIA DRIVE, DECATUR, GA 30032, , , ","Match","Exact","1879 COLUMBIA DR, DECATUR, GA, 30032","-84.25207189093408,33.73623024530241","23370609","R"
"31593","928 MANCHESTER EXPWY, COLUMBUS, GA 31904, , , ","No_Match"
"30261","2408 HENDERSON MILL RD, ATLANTA, GA 30345, , , ","Match","Non_Exact","2408 HENDERSON MILL RD NE, ATLANTA, GA, 30345","-84.25892206408963,33.85535746210775","642647785","L"
"31592","7701 LLOYD RD, COLUMBUS, GA 31909, , , ","Match","Exact","7701 LLOYD RD, COLUMBUS, GA, 31909","-84.95685007392535,32.559781867900426","98954269","R"
"30264","515 E PONCE DE LEON AVE, DECATUR, GA 30030, , , ","Match","Exact","515 E PONCE DE LEON AVE, DECATUR, GA, 30030","-84.28898901885253,33.77552258595165","23367280","R"
"31595","6795 WHITESVILLE ROAD, COLUMBUS, GA 31904, , , ","Match","Exact","6795 WHITESVILLE RD, COLUMBUS, GA, 31904","-84.96787387536818,32.54569259953672","98936017","L"
"30263","3773 CHAMBLEE TUCKER RD, CHAMBLEE, GA 30341, , , ","Match","Exact","3773 CHAMBLEE TUCKER RD, CHAMBLEE, GA, 30341","-84.24078659964249,33.88421042457588","23402772","R"
"31594","928 MANCHESTER EXPWY, COLUMBUS, GA 31904, , , ","No_Match"
"30269","2071 HOSEA L WILLIAMS DR SE, ATLANTA, GA 30317, , , ","Match","Non_Exact","2071 HOSEA L WILLIAMS DR NE, ATLANTA, GA, 30317","-84.31901184308646,33.751127500851","23366679","R"
"31580","829 HWY 286 W, CHATSWORTH, GA 30705, , , ","Match","Non_Exact","829 STATE RTE 286, CHATSWORTH, GA, 30705","-84.77715035507799,34.826506914978836","57105159","R"
"30255","1879 GLENWOOD AVE, ATLANTA, GA 30316, , , ","Match","Non_Exact","1879 GLENWOOD AVE SE, ATLANTA, GA, 30316","-84.32612678694522,33.739746362780636","643519582","R"
"31586","50 ZION HILL CHURCH RD, CHATSWORTH, GA 30705, , , ","Match","Exact","50 ZION HILL CHURCH RD, CHATSWORTH, GA, 30705","-84.80077699050537,34.86981039122492","57116654","R"
"30254","4650 FLAT SHOALS PKWY, DECATUR, GA 30034, , , ","Match","Exact","4650 FLAT SHOALS PKWY, DECATUR, GA, 30034","-84.2343734134069,33.68371018920271","654515530","L"
"31585","2795 LEONARD BRIDGE RD, CHATSWORTH, GA 30705, , , ","Match","Exact","2795 LEONARD BRIDGE RD, CHATSWORTH, GA, 30705","-84.81225484026658,34.75372326406443","57119658","L"
"30257","2394 GRESHAM ROAD, ATLANTA, GA 30316, , , ","Match","Non_Exact","2394 GRESHAM RD SE, ATLANTA, GA, 30316","-84.31032809654562,33.71768809893507","641392943","L"
"31588","3000 MACON ROAD, COLUMBUS, GA 31906, , , ","Match","Exact","3000 MACON RD, COLUMBUS, GA, 31906","-84.94731457336866,32.477626778864874","98953449","R"
"30256","1879 GLENWOOD AVE, ATLANTA, GA 30316, , , ","Match","Non_Exact","1879 GLENWOOD AVE SE, ATLANTA, GA, 30316","-84.32612678694522,33.739746362780636","643519582","R"
"31587","2412 WYNNTON ROAD, COLUMBUS, GA 31906, , , ","Match","Exact","2412 WYNNTON RD, COLUMBUS, GA, 31906","-84.9570591494167,32.47111789969324","98939116","R"
"30251","4022 FLAT SHOALS PARKWAY, DECATUR, GA 30034, , , ","Match","Exact","4022 FLAT SHOALS PKWY, DECATUR, GA, 30034","-84.25929792785837,33.69160517112584","23370834","L"
