word,month,n,month_total,percent,year
christmas,5,0,20,0,1970.0027397260274
christmas,6,0,11,0,1970.0027397260274
christmas,7,0,24,0,1970.0027397260274
christmas,8,0,17,0,1970.0027397260274
christmas,9,0,29,0,1970.0027397260274
christmas,10,0,24,0,1970.0027397260274
christmas,11,0,23,0,1970.0027397260274
christmas,12,0,21,0,1970.0027397260274
chubby,1,0,19,0,1970.0027397260274
chubby,2,0,10,0,1970.0027397260274
chubby,3,1,35,0.02857142857142857,1970.0027397260274
chubby,4,0,20,0,1970.0027397260274
chubby,5,0,20,0,1970.0027397260274
chubby,6,0,11,0,1970.0027397260274
chubby,7,0,24,0,1970.0027397260274
chubby,8,0,17,0,1970.0027397260274
chubby,9,0,29,0,1970.0027397260274
chubby,10,0,24,0,1970.0027397260274
chubby,11,0,23,0,1970.0027397260274
chubby,12,0,21,0,1970.0027397260274
cigarette,1,0,19,0,1970.0027397260274
cigarette,2,0,10,0,1970.0027397260274
cigarette,3,0,35,0,1970.0027397260274
cigarette,4,0,20,0,1970.0027397260274
cigarette,5,0,20,0,1970.0027397260274
cigarette,6,0,11,0,1970.0027397260274
cigarette,7,0,24,0,1970.0027397260274
cigarette,8,0,17,0,1970.0027397260274
cigarette,9,0,29,0,1970.0027397260274
cigarette,10,0,24,0,1970.0027397260274
cigarette,11,0,23,0,1970.0027397260274
cigarette,12,1,21,0.047619047619047616,1970.0027397260274
circulated,1,0,19,0,1970.0027397260274
circulated,2,0,10,0,1970.0027397260274
circulated,3,0,35,0,1970.0027397260274
circulated,4,1,20,0.05,1970.0027397260274
circulated,5,1,20,0.05,1970.0027397260274
circulated,6,0,11,0,1970.0027397260274
circulated,7,1,24,0.041666666666666664,1970.0027397260274
circulated,8,1,17,0.058823529411764705,1970.0027397260274
circulated,9,0,29,0,1970.0027397260274
circulated,10,0,24,0,1970.0027397260274
circulated,11,0,23,0,1970.0027397260274
circulated,12,0,21,0,1970.0027397260274
circumstances,1,0,19,0,1970.0027397260274
circumstances,2,0,10,0,1970.0027397260274
circumstances,3,0,35,0,1970.0027397260274
circumstances,4,0,20,0,1970.0027397260274
circumstances,5,0,20,0,1970.0027397260274
circumstances,6,0,11,0,1970.0027397260274
circumstances,7,0,24,0,1970.0027397260274
circumstances,8,1,17,0.058823529411764705,1970.0027397260274
circumstances,9,0,29,0,1970.0027397260274
circumstances,10,0,24,0,1970.0027397260274
circumstances,11,0,23,0,1970.0027397260274
circumstances,12,0,21,0,1970.0027397260274
circus,1,0,19,0,1970.0027397260274
circus,2,0,10,0,1970.0027397260274
circus,3,0,35,0,1970.0027397260274
circus,4,0,20,0,1970.0027397260274
circus,5,0,20,0,1970.0027397260274
circus,6,0,11,0,1970.0027397260274
circus,7,1,24,0.041666666666666664,1970.0027397260274
circus,8,0,17,0,1970.0027397260274
circus,9,0,29,0,1970.0027397260274
circus,10,0,24,0,1970.0027397260274
circus,11,0,23,0,1970.0027397260274
circus,12,0,21,0,1970.0027397260274
city,1,0,19,0,1970.0027397260274
city,2,0,10,0,1970.0027397260274
city,3,0,35,0,1970.0027397260274
city,4,0,20,0,1970.0027397260274
city,5,0,20,0,1970.0027397260274
city,6,0,11,0,1970.0027397260274
city,7,1,24,0.041666666666666664,1970.0027397260274
city,8,0,17,0,1970.0027397260274
city,9,0,29,0,1970.0027397260274
city,10,0,24,0,1970.0027397260274
city,11,0,23,0,1970.0027397260274
city,12,0,21,0,1970.0027397260274
claimed,1,0,19,0,1970.0027397260274
claimed,2,0,10,0,1970.0027397260274
claimed,3,0,35,0,1970.0027397260274
claimed,4,1,20,0.05,1970.0027397260274
claimed,5,0,20,0,1970.0027397260274
claimed,6,0,11,0,1970.0027397260274
claimed,7,0,24,0,1970.0027397260274
claimed,8,0,17,0,1970.0027397260274
claimed,9,0,29,0,1970.0027397260274
claimed,10,0,24,0,1970.0027397260274
claimed,11,0,23,0,1970.0027397260274
claimed,12,0,21,0,1970.0027397260274
claims,1,0,19,0,1970.0027397260274
claims,2,0,10,0,1970.0027397260274
claims,3,0,35,0,1970.0027397260274
claims,4,0,20,0,1970.0027397260274
claims,5,0,20,0,1970.0027397260274
claims,6,0,11,0,1970.0027397260274
claims,7,0,24,0,1970.0027397260274
claims,8,0,17,0,1970.0027397260274
claims,9,0,29,0,1970.0027397260274
claims,10,0,24,0,1970.0027397260274
claims,11,0,23,0,1970.0027397260274
claims,12,1,21,0.047619047619047616,1970.0027397260274
clawing,1,0,19,0,1970.0027397260274
clawing,2,0,10,0,1970.0027397260274
clawing,3,0,35,0,1970.0027397260274
clawing,4,1,20,0.05,1970.0027397260274
clawing,5,0,20,0,1970.0027397260274
clawing,6,0,11,0,1970.0027397260274
clawing,7,0,24,0,1970.0027397260274
clawing,8,0,17,0,1970.0027397260274
clawing,9,0,29,0,1970.0027397260274
clawing,10,0,24,0,1970.0027397260274
clawing,11,0,23,0,1970.0027397260274
clawing,12,0,21,0,1970.0027397260274
close,1,1,19,0.05263157894736842,1970.0027397260274
close,2,0,10,0,1970.0027397260274
close,3,0,35,0,1970.0027397260274
close,4,0,20,0,1970.0027397260274
close,5,0,20,0,1970.0027397260274
close,6,0,11,0,1970.0027397260274
close,7,0,24,0,1970.0027397260274
close,8,0,17,0,1970.0027397260274
close,9,0,29,0,1970.0027397260274
close,10,0,24,0,1970.0027397260274
close,11,0,23,0,1970.0027397260274
close,12,0,21,0,1970.0027397260274
cloven,1,0,19,0,1970.0027397260274
cloven,2,0,10,0,1970.0027397260274
cloven,3,0,35,0,1970.0027397260274
cloven,4,0,20,0,1970.0027397260274
cloven,5,1,20,0.05,1970.0027397260274
cloven,6,0,11,0,1970.0027397260274
cloven,7,0,24,0,1970.0027397260274
cloven,8,0,17,0,1970.0027397260274
cloven,9,0,29,0,1970.0027397260274
cloven,10,0,24,0,1970.0027397260274
cloven,11,0,23,0,1970.0027397260274
cloven,12,0,21,0,1970.0027397260274
clown,1,0,19,0,1970.0027397260274
clown,2,0,10,0,1970.0027397260274
clown,3,0,35,0,1970.0027397260274
clown,4,0,20,0,1970.0027397260274
clown,5,0,20,0,1970.0027397260274
clown,6,0,11,0,1970.0027397260274
clown,7,0,24,0,1970.0027397260274
clown,8,0,17,0,1970.0027397260274
clown,9,0,29,0,1970.0027397260274
clown,10,1,24,0.041666666666666664,1970.0027397260274
clown,11,0,23,0,1970.0027397260274
clown,12,0,21,0,1970.0027397260274
club,1,0,19,0,1970.0027397260274
club,2,0,10,0,1970.0027397260274
club,3,0,35,0,1970.0027397260274
club,4,0,20,0,1970.0027397260274
club,5,0,20,0,1970.0027397260274
club,6,0,11,0,1970.0027397260274
club,7,1,24,0.041666666666666664,1970.0027397260274
club,8,0,17,0,1970.0027397260274
club,9,0,29,0,1970.0027397260274
club,10,0,24,0,1970.0027397260274
club,11,0,23,0,1970.0027397260274
club,12,0,21,0,1970.0027397260274
coat,1,0,19,0,1970.0027397260274
coat,2,0,10,0,1970.0027397260274
coat,3,0,35,0,1970.0027397260274
coat,4,0,20,0,1970.0027397260274
coat,5,0,20,0,1970.0027397260274
coat,6,0,11,0,1970.0027397260274
coat,7,0,24,0,1970.0027397260274
coat,8,0,17,0,1970.0027397260274
coat,9,1,29,0.034482758620689655,1970.0027397260274
coat,10,0,24,0,1970.0027397260274
coat,11,0,23,0,1970.0027397260274
coat,12,1,21,0.047619047619047616,1970.0027397260274
coats,1,1,19,0.05263157894736842,1970.0027397260274
coats,2,0,10,0,1970.0027397260274
coats,3,0,35,0,1970.0027397260274
coats,4,0,20,0,1970.0027397260274
coats,5,0,20,0,1970.0027397260274
coats,6,0,11,0,1970.0027397260274
coats,7,0,24,0,1970.0027397260274
coats,8,0,17,0,1970.0027397260274
coats,9,0,29,0,1970.0027397260274
coats,10,0,24,0,1970.0027397260274
coats,11,0,23,0,1970.0027397260274
coats,12,0,21,0,1970.0027397260274
coca,1,0,19,0,1970.0027397260274
coca,2,1,10,0.1,1970.0027397260274
coca,3,0,35,0,1970.0027397260274
coca,4,0,20,0,1970.0027397260274
coca,5,0,20,0,1970.0027397260274
coca,6,0,11,0,1970.0027397260274
coca,7,0,24,0,1970.0027397260274
coca,8,0,17,0,1970.0027397260274
coca,9,0,29,0,1970.0027397260274
coca,10,0,24,0,1970.0027397260274
coca,11,0,23,0,1970.0027397260274
coca,12,0,21,0,1970.0027397260274
cocaine,1,0,19,0,1970.0027397260274
cocaine,2,0,10,0,1970.0027397260274
cocaine,3,0,35,0,1970.0027397260274
cocaine,4,0,20,0,1970.0027397260274
cocaine,5,2,20,0.1,1970.0027397260274
cocaine,6,0,11,0,1970.0027397260274
cocaine,7,0,24,0,1970.0027397260274
cocaine,8,0,17,0,1970.0027397260274
cocaine,9,0,29,0,1970.0027397260274
cocaine,10,0,24,0,1970.0027397260274
cocaine,11,0,23,0,1970.0027397260274
cocaine,12,0,21,0,1970.0027397260274
cockroach,1,0,19,0,1970.0027397260274
cockroach,2,0,10,0,1970.0027397260274
cockroach,3,2,35,0.05714285714285714,1970.0027397260274
cockroach,4,0,20,0,1970.0027397260274
cockroach,5,0,20,0,1970.0027397260274
cockroach,6,0,11,0,1970.0027397260274
cockroach,7,0,24,0,1970.0027397260274
cockroach,8,0,17,0,1970.0027397260274
cockroach,9,0,29,0,1970.0027397260274
cockroach,10,0,24,0,1970.0027397260274
cockroach,11,0,23,0,1970.0027397260274
cockroach,12,0,21,0,1970.0027397260274
coed,1,0,19,0,1970.0027397260274
coed,2,0,10,0,1970.0027397260274
coed,3,0,35,0,1970.0027397260274
coed,4,1,20,0.05,1970.0027397260274
coed,5,0,20,0,1970.0027397260274
coed,6,0,11,0,1970.0027397260274
coed,7,0,24,0,1970.0027397260274
coed,8,0,17,0,1970.0027397260274
coed,9,0,29,0,1970.0027397260274
coed,10,0,24,0,1970.0027397260274
coed,11,0,23,0,1970.0027397260274
coed,12,0,21,0,1970.0027397260274
coffee,1,0,19,0,1970.0027397260274
coffee,2,0,10,0,1970.0027397260274
coffee,3,0,35,0,1970.0027397260274
coffee,4,0,20,0,1970.0027397260274
coffee,5,0,20,0,1970.0027397260274
coffee,6,0,11,0,1970.0027397260274
coffee,7,0,24,0,1970.0027397260274
coffee,8,0,17,0,1970.0027397260274
coffee,9,0,29,0,1970.0027397260274
coffee,10,0,24,0,1970.0027397260274
coffee,11,0,23,0,1970.0027397260274
coffee,12,1,21,0.047619047619047616,1970.0027397260274
coffin,1,0,19,0,1970.0027397260274
coffin,2,0,10,0,1970.0027397260274
coffin,3,0,35,0,1970.0027397260274
coffin,4,0,20,0,1970.0027397260274
coffin,5,0,20,0,1970.0027397260274
coffin,6,0,11,0,1970.0027397260274
coffin,7,0,24,0,1970.0027397260274
coffin,8,0,17,0,1970.0027397260274
coffin,9,1,29,0.034482758620689655,1970.0027397260274
coffin,10,0,24,0,1970.0027397260274
coffin,11,0,23,0,1970.0027397260274
coffin,12,0,21,0,1970.0027397260274
coin,1,0,19,0,1970.0027397260274
coin,2,0,10,0,1970.0027397260274
coin,3,0,35,0,1970.0027397260274
coin,4,0,20,0,1970.0027397260274
coin,5,0,20,0,1970.0027397260274
coin,6,0,11,0,1970.0027397260274
coin,7,0,24,0,1970.0027397260274
coin,8,0,17,0,1970.0027397260274
coin,9,0,29,0,1970.0027397260274
coin,10,0,24,0,1970.0027397260274
coin,11,1,23,0.043478260869565216,1970.0027397260274
coin,12,0,21,0,1970.0027397260274
coincidentally,1,0,19,0,1970.0027397260274
coincidentally,2,0,10,0,1970.0027397260274
coincidentally,3,0,35,0,1970.0027397260274
coincidentally,4,0,20,0,1970.0027397260274
coincidentally,5,0,20,0,1970.0027397260274
coincidentally,6,0,11,0,1970.0027397260274
coincidentally,7,0,24,0,1970.0027397260274
coincidentally,8,0,17,0,1970.0027397260274
coincidentally,9,0,29,0,1970.0027397260274
coincidentally,10,0,24,0,1970.0027397260274
coincidentally,11,1,23,0.043478260869565216,1970.0027397260274
coincidentally,12,0,21,0,1970.0027397260274
cola,1,0,19,0,1970.0027397260274
cola,2,1,10,0.1,1970.0027397260274
cola,3,0,35,0,1970.0027397260274
cola,4,0,20,0,1970.0027397260274
cola,5,0,20,0,1970.0027397260274
cola,6,0,11,0,1970.0027397260274
cola,7,0,24,0,1970.0027397260274
cola,8,0,17,0,1970.0027397260274
cola,9,0,29,0,1970.0027397260274
cola,10,0,24,0,1970.0027397260274
cola,11,0,23,0,1970.0027397260274
cola,12,0,21,0,1970.0027397260274
collapsed,1,0,19,0,1970.0027397260274
collapsed,2,0,10,0,1970.0027397260274
collapsed,3,0,35,0,1970.0027397260274
collapsed,4,0,20,0,1970.0027397260274
collapsed,5,0,20,0,1970.0027397260274
collapsed,6,1,11,0.09090909090909091,1970.0027397260274
collapsed,7,0,24,0,1970.0027397260274
collapsed,8,0,17,0,1970.0027397260274
collapsed,9,0,29,0,1970.0027397260274
collapsed,10,0,24,0,1970.0027397260274
collapsed,11,0,23,0,1970.0027397260274
collapsed,12,0,21,0,1970.0027397260274
college,1,0,19,0,1970.0027397260274
college,2,0,10,0,1970.0027397260274
college,3,1,35,0.02857142857142857,1970.0027397260274
college,4,1,20,0.05,1970.0027397260274
college,5,0,20,0,1970.0027397260274
college,6,0,11,0,1970.0027397260274
college,7,0,24,0,1970.0027397260274
college,8,0,17,0,1970.0027397260274
college,9,1,29,0.034482758620689655,1970.0027397260274
college,10,0,24,0,1970.0027397260274
college,11,1,23,0.043478260869565216,1970.0027397260274
college,12,0,21,0,1970.0027397260274
collided,1,0,19,0,1970.0027397260274
collided,2,0,10,0,1970.0027397260274
collided,3,0,35,0,1970.0027397260274
collided,4,0,20,0,1970.0027397260274
collided,5,0,20,0,1970.0027397260274
collided,6,0,11,0,1970.0027397260274
collided,7,0,24,0,1970.0027397260274
collided,8,0,17,0,1970.0027397260274
collided,9,1,29,0.034482758620689655,1970.0027397260274
collided,10,0,24,0,1970.0027397260274
collided,11,0,23,0,1970.0027397260274
collided,12,0,21,0,1970.0027397260274
colliding,1,1,19,0.05263157894736842,1970.0027397260274
colliding,2,0,10,0,1970.0027397260274
colliding,3,0,35,0,1970.0027397260274
colliding,4,0,20,0,1970.0027397260274
colliding,5,0,20,0,1970.0027397260274
colliding,6,0,11,0,1970.0027397260274
colliding,7,0,24,0,1970.0027397260274
colliding,8,0,17,0,1970.0027397260274
colliding,9,0,29,0,1970.0027397260274
colliding,10,0,24,0,1970.0027397260274
colliding,11,0,23,0,1970.0027397260274
colliding,12,0,21,0,1970.0027397260274
colon,1,0,19,0,1970.0027397260274
colon,2,0,10,0,1970.0027397260274
colon,3,0,35,0,1970.0027397260274
colon,4,0,20,0,1970.0027397260274
colon,5,0,20,0,1970.0027397260274
colon,6,0,11,0,1970.0027397260274
colon,7,0,24,0,1970.0027397260274
colon,8,0,17,0,1970.0027397260274
colon,9,0,29,0,1970.0027397260274
colon,10,0,24,0,1970.0027397260274
colon,11,1,23,0.043478260869565216,1970.0027397260274
colon,12,0,21,0,1970.0027397260274
colony,1,0,19,0,1970.0027397260274
colony,2,0,10,0,1970.0027397260274
colony,3,0,35,0,1970.0027397260274
colony,4,0,20,0,1970.0027397260274
colony,5,0,20,0,1970.0027397260274
colony,6,0,11,0,1970.0027397260274
colony,7,1,24,0.041666666666666664,1970.0027397260274
colony,8,0,17,0,1970.0027397260274
colony,9,0,29,0,1970.0027397260274
colony,10,0,24,0,1970.0027397260274
colony,11,0,23,0,1970.0027397260274
colony,12,0,21,0,1970.0027397260274
coming,1,0,19,0,1970.0027397260274
coming,2,0,10,0,1970.0027397260274
coming,3,1,35,0.02857142857142857,1970.0027397260274
coming,4,1,20,0.05,1970.0027397260274
coming,5,0,20,0,1970.0027397260274
coming,6,0,11,0,1970.0027397260274
coming,7,0,24,0,1970.0027397260274
coming,8,0,17,0,1970.0027397260274
coming,9,0,29,0,1970.0027397260274
coming,10,0,24,0,1970.0027397260274
coming,11,0,23,0,1970.0027397260274
coming,12,0,21,0,1970.0027397260274
commericals,1,0,19,0,1970.0027397260274
commericals,2,0,10,0,1970.0027397260274
commericals,3,0,35,0,1970.0027397260274
commericals,4,1,20,0.05,1970.0027397260274
commericals,5,0,20,0,1970.0027397260274
commericals,6,0,11,0,1970.0027397260274
commericals,7,0,24,0,1970.0027397260274
commericals,8,0,17,0,1970.0027397260274
commericals,9,0,29,0,1970.0027397260274
commericals,10,0,24,0,1970.0027397260274
commericals,11,0,23,0,1970.0027397260274
commericals,12,0,21,0,1970.0027397260274
commits,1,1,19,0.05263157894736842,1970.0027397260274
commits,2,0,10,0,1970.0027397260274
commits,3,0,35,0,1970.0027397260274
commits,4,0,20,0,1970.0027397260274
commits,5,0,20,0,1970.0027397260274
commits,6,0,11,0,1970.0027397260274
commits,7,0,24,0,1970.0027397260274
commits,8,0,17,0,1970.0027397260274
commits,9,0,29,0,1970.0027397260274
commits,10,0,24,0,1970.0027397260274
commits,11,0,23,0,1970.0027397260274
commits,12,0,21,0,1970.0027397260274
communicates,1,1,19,0.05263157894736842,1970.0027397260274
communicates,2,0,10,0,1970.0027397260274
communicates,3,0,35,0,1970.0027397260274
communicates,4,0,20,0,1970.0027397260274
communicates,5,0,20,0,1970.0027397260274
communicates,6,0,11,0,1970.0027397260274
communicates,7,0,24,0,1970.0027397260274
communicates,8,0,17,0,1970.0027397260274
communicates,9,0,29,0,1970.0027397260274
communicates,10,0,24,0,1970.0027397260274
communicates,11,0,23,0,1970.0027397260274
communicates,12,0,21,0,1970.0027397260274
companion,1,0,19,0,1970.0027397260274
companion,2,0,10,0,1970.0027397260274
companion,3,0,35,0,1970.0027397260274
companion,4,0,20,0,1970.0027397260274
companion,5,1,20,0.05,1970.0027397260274
companion,6,0,11,0,1970.0027397260274
companion,7,0,24,0,1970.0027397260274
companion,8,0,17,0,1970.0027397260274
companion,9,0,29,0,1970.0027397260274
companion,10,0,24,0,1970.0027397260274
companion,11,0,23,0,1970.0027397260274
companion,12,0,21,0,1970.0027397260274
company,1,0,19,0,1970.0027397260274
company,2,0,10,0,1970.0027397260274
company,3,0,35,0,1970.0027397260274
company,4,0,20,0,1970.0027397260274
company,5,0,20,0,1970.0027397260274
company,6,0,11,0,1970.0027397260274
company,7,0,24,0,1970.0027397260274
company,8,0,17,0,1970.0027397260274
company,9,0,29,0,1970.0027397260274
company,10,0,24,0,1970.0027397260274
company,11,0,23,0,1970.0027397260274
company,12,1,21,0.047619047619047616,1970.0027397260274
condition,1,0,19,0,1970.0027397260274
condition,2,0,10,0,1970.0027397260274
condition,3,0,35,0,1970.0027397260274
condition,4,0,20,0,1970.0027397260274
condition,5,0,20,0,1970.0027397260274
condition,6,0,11,0,1970.0027397260274
condition,7,1,24,0.041666666666666664,1970.0027397260274
condition,8,0,17,0,1970.0027397260274
condition,9,0,29,0,1970.0027397260274
condition,10,0,24,0,1970.0027397260274
condition,11,0,23,0,1970.0027397260274
condition,12,0,21,0,1970.0027397260274
conducted,1,0,19,0,1970.0027397260274
conducted,2,0,10,0,1970.0027397260274
conducted,3,1,35,0.02857142857142857,1970.0027397260274
conducted,4,0,20,0,1970.0027397260274
conducted,5,0,20,0,1970.0027397260274
conducted,6,0,11,0,1970.0027397260274
conducted,7,0,24,0,1970.0027397260274
conducted,8,0,17,0,1970.0027397260274
conducted,9,0,29,0,1970.0027397260274
conducted,10,0,24,0,1970.0027397260274
conducted,11,0,23,0,1970.0027397260274
conducted,12,0,21,0,1970.0027397260274
connecticut,1,0,19,0,1970.0027397260274
connecticut,2,0,10,0,1970.0027397260274
connecticut,3,0,35,0,1970.0027397260274
connecticut,4,0,20,0,1970.0027397260274
connecticut,5,0,20,0,1970.0027397260274
connecticut,6,0,11,0,1970.0027397260274
connecticut,7,0,24,0,1970.0027397260274
connecticut,8,1,17,0.058823529411764705,1970.0027397260274
connecticut,9,0,29,0,1970.0027397260274
connecticut,10,0,24,0,1970.0027397260274
connecticut,11,0,23,0,1970.0027397260274
connecticut,12,0,21,0,1970.0027397260274
constricted,1,0,19,0,1970.0027397260274
constricted,2,0,10,0,1970.0027397260274
constricted,3,0,35,0,1970.0027397260274
constricted,4,0,20,0,1970.0027397260274
constricted,5,0,20,0,1970.0027397260274
constricted,6,0,11,0,1970.0027397260274
constricted,7,0,24,0,1970.0027397260274
constricted,8,1,17,0.058823529411764705,1970.0027397260274
constricted,9,0,29,0,1970.0027397260274
constricted,10,0,24,0,1970.0027397260274
constricted,11,0,23,0,1970.0027397260274
constricted,12,0,21,0,1970.0027397260274
construction,1,0,19,0,1970.0027397260274
construction,2,0,10,0,1970.0027397260274
construction,3,0,35,0,1970.0027397260274
construction,4,0,20,0,1970.0027397260274
construction,5,0,20,0,1970.0027397260274
construction,6,0,11,0,1970.0027397260274
construction,7,0,24,0,1970.0027397260274
construction,8,0,17,0,1970.0027397260274
construction,9,1,29,0.034482758620689655,1970.0027397260274
construction,10,0,24,0,1970.0027397260274
construction,11,0,23,0,1970.0027397260274
construction,12,0,21,0,1970.0027397260274
consumed,1,0,19,0,1970.0027397260274
consumed,2,0,10,0,1970.0027397260274
consumed,3,0,35,0,1970.0027397260274
consumed,4,0,20,0,1970.0027397260274
consumed,5,1,20,0.05,1970.0027397260274
consumed,6,0,11,0,1970.0027397260274
consumed,7,0,24,0,1970.0027397260274
consumed,8,0,17,0,1970.0027397260274
consumed,9,0,29,0,1970.0027397260274
consumed,10,0,24,0,1970.0027397260274
consumed,11,0,23,0,1970.0027397260274
consumed,12,0,21,0,1970.0027397260274
contact,1,0,19,0,1970.0027397260274
contact,2,0,10,0,1970.0027397260274
contact,3,0,35,0,1970.0027397260274
contact,4,0,20,0,1970.0027397260274
contact,5,1,20,0.05,1970.0027397260274
contact,6,0,11,0,1970.0027397260274
contact,7,0,24,0,1970.0027397260274
contact,8,0,17,0,1970.0027397260274
contact,9,0,29,0,1970.0027397260274
contact,10,0,24,0,1970.0027397260274
contact,11,0,23,0,1970.0027397260274
contact,12,0,21,0,1970.0027397260274
contents,1,0,19,0,1970.0027397260274
contents,2,1,10,0.1,1970.0027397260274
contents,3,0,35,0,1970.0027397260274
contents,4,0,20,0,1970.0027397260274
contents,5,0,20,0,1970.0027397260274
contents,6,0,11,0,1970.0027397260274
contents,7,0,24,0,1970.0027397260274
contents,8,0,17,0,1970.0027397260274
contents,9,0,29,0,1970.0027397260274
contents,10,1,24,0.041666666666666664,1970.0027397260274
contents,11,0,23,0,1970.0027397260274
contents,12,0,21,0,1970.0027397260274
contest,1,0,19,0,1970.0027397260274
contest,2,0,10,0,1970.0027397260274
contest,3,0,35,0,1970.0027397260274
contest,4,0,20,0,1970.0027397260274
contest,5,0,20,0,1970.0027397260274
contest,6,0,11,0,1970.0027397260274
contest,7,0,24,0,1970.0027397260274
contest,8,0,17,0,1970.0027397260274
contest,9,1,29,0.034482758620689655,1970.0027397260274
contest,10,0,24,0,1970.0027397260274
contest,11,0,23,0,1970.0027397260274
contest,12,0,21,0,1970.0027397260274
continue,1,0,19,0,1970.0027397260274
continue,2,0,10,0,1970.0027397260274
continue,3,0,35,0,1970.0027397260274
continue,4,0,20,0,1970.0027397260274
continue,5,0,20,0,1970.0027397260274
continue,6,0,11,0,1970.0027397260274
continue,7,0,24,0,1970.0027397260274
continue,8,0,17,0,1970.0027397260274
continue,9,0,29,0,1970.0027397260274
continue,10,0,24,0,1970.0027397260274
continue,11,0,23,0,1970.0027397260274
continue,12,1,21,0.047619047619047616,1970.0027397260274
contracted,1,0,19,0,1970.0027397260274
contracted,2,0,10,0,1970.0027397260274
contracted,3,0,35,0,1970.0027397260274
contracted,4,0,20,0,1970.0027397260274
contracted,5,0,20,0,1970.0027397260274
contracted,6,0,11,0,1970.0027397260274
contracted,7,0,24,0,1970.0027397260274
contracted,8,1,17,0.058823529411764705,1970.0027397260274
contracted,9,0,29,0,1970.0027397260274
contracted,10,0,24,0,1970.0027397260274
contracted,11,0,23,0,1970.0027397260274
contracted,12,0,21,0,1970.0027397260274
contracting,1,1,19,0.05263157894736842,1970.0027397260274
contracting,2,0,10,0,1970.0027397260274
contracting,3,0,35,0,1970.0027397260274
contracting,4,0,20,0,1970.0027397260274
contracting,5,0,20,0,1970.0027397260274
contracting,6,0,11,0,1970.0027397260274
contracting,7,0,24,0,1970.0027397260274
contracting,8,0,17,0,1970.0027397260274
contracting,9,0,29,0,1970.0027397260274
contracting,10,0,24,0,1970.0027397260274
contracting,11,0,23,0,1970.0027397260274
contracting,12,0,21,0,1970.0027397260274
contracts,1,0,19,0,1970.0027397260274
contracts,2,0,10,0,1970.0027397260274
contracts,3,0,35,0,1970.0027397260274
contracts,4,0,20,0,1970.0027397260274
contracts,5,0,20,0,1970.0027397260274
contracts,6,0,11,0,1970.0027397260274
contracts,7,0,24,0,1970.0027397260274
contracts,8,0,17,0,1970.0027397260274
contracts,9,0,29,0,1970.0027397260274
contracts,10,0,24,0,1970.0027397260274
contracts,11,1,23,0.043478260869565216,1970.0027397260274
contracts,12,0,21,0,1970.0027397260274
convicted,1,0,19,0,1970.0027397260274
convicted,2,0,10,0,1970.0027397260274
convicted,3,0,35,0,1970.0027397260274
convicted,4,0,20,0,1970.0027397260274
convicted,5,0,20,0,1970.0027397260274
convicted,6,0,11,0,1970.0027397260274
convicted,7,0,24,0,1970.0027397260274
convicted,8,0,17,0,1970.0027397260274
convicted,9,0,29,0,1970.0027397260274
convicted,10,0,24,0,1970.0027397260274
convicted,11,0,23,0,1970.0027397260274
convicted,12,1,21,0.047619047619047616,1970.0027397260274
cooked,1,1,19,0.05263157894736842,1970.0027397260274
cooked,2,0,10,0,1970.0027397260274
cooked,3,0,35,0,1970.0027397260274
cooked,4,0,20,0,1970.0027397260274
cooked,5,0,20,0,1970.0027397260274
cooked,6,0,11,0,1970.0027397260274
cooked,7,0,24,0,1970.0027397260274
cooked,8,0,17,0,1970.0027397260274
cooked,9,0,29,0,1970.0027397260274
cooked,10,0,24,0,1970.0027397260274
cooked,11,0,23,0,1970.0027397260274
cooked,12,0,21,0,1970.0027397260274
cooks,1,0,19,0,1970.0027397260274
cooks,2,0,10,0,1970.0027397260274
cooks,3,0,35,0,1970.0027397260274
cooks,4,0,20,0,1970.0027397260274
cooks,5,0,20,0,1970.0027397260274
cooks,6,0,11,0,1970.0027397260274
cooks,7,1,24,0.041666666666666664,1970.0027397260274
cooks,8,0,17,0,1970.0027397260274
cooks,9,0,29,0,1970.0027397260274
cooks,10,0,24,0,1970.0027397260274
cooks,11,0,23,0,1970.0027397260274
cooks,12,1,21,0.047619047619047616,1970.0027397260274
coolidge's,1,0,19,0,1970.0027397260274
coolidge's,2,0,10,0,1970.0027397260274
coolidge's,3,0,35,0,1970.0027397260274
coolidge's,4,0,20,0,1970.0027397260274
coolidge's,5,1,20,0.05,1970.0027397260274
coolidge's,6,0,11,0,1970.0027397260274
coolidge's,7,0,24,0,1970.0027397260274
coolidge's,8,0,17,0,1970.0027397260274
coolidge's,9,0,29,0,1970.0027397260274
coolidge's,10,0,24,0,1970.0027397260274
coolidge's,11,0,23,0,1970.0027397260274
coolidge's,12,0,21,0,1970.0027397260274
copper,1,0,19,0,1970.0027397260274
copper,2,0,10,0,1970.0027397260274
copper,3,0,35,0,1970.0027397260274
copper,4,1,20,0.05,1970.0027397260274
copper,5,0,20,0,1970.0027397260274
copper,6,0,11,0,1970.0027397260274
copper,7,0,24,0,1970.0027397260274
copper,8,0,17,0,1970.0027397260274
copper,9,0,29,0,1970.0027397260274
copper,10,0,24,0,1970.0027397260274
copper,11,0,23,0,1970.0027397260274
copper,12,0,21,0,1970.0027397260274
cord,1,0,19,0,1970.0027397260274
cord,2,0,10,0,1970.0027397260274
cord,3,1,35,0.02857142857142857,1970.0027397260274
cord,4,0,20,0,1970.0027397260274
cord,5,0,20,0,1970.0027397260274
